1.02,1.34,1.90
1.02,1.32,1.91
0.99,1.36,1.88
1.02,1.35,1.88
1.02,1.35,1.89
1.03,1.34,1.88
1.04,1.36,1.88
1.02,1.31,1.84
1.05,1.31,1.88
1.10,1.36,1.97
1.22,1.29,2.08
1.26,1.30,2.13
1.37,1.30,2.12
1.36,1.30,2.09
1.22,1.34,1.98
1.09,1.33,1.90
1.03,1.33,1.86
1.13,1.36,1.84
1.22,1.32,1.86
1.24,1.30,1.89
1.26,1.25,1.90
1.11,1.33,1.91
1.14,1.31,1.91
1.14,1.32,1.95
1.14,1.31,1.96
1.15,1.32,1.97
1.14,1.31,1.93
1.13,1.32,1.94
1.12,1.31,1.93
1.10,1.32,1.96
1.10,1.31,1.95
1.07,1.31,1.95
1.05,1.30,1.94
1.05,1.33,1.94
1.08,1.30,1.93
1.09,1.30,1.95
1.09,1.31,1.94
1.08,1.30,1.94
1.10,1.30,1.96
1.13,1.30,1.95
1.14,1.30,1.94
1.12,1.32,1.93
1.13,1.32,1.94
1.16,1.31,1.95
1.17,1.32,1.94
1.17,1.32,1.93
1.19,1.32,1.95
1.18,1.36,1.91
1.17,1.35,1.91
1.17,1.34,1.92
1.17,1.36,1.91
1.18,1.32,1.88
1.12,1.35,1.90
1.11,1.36,1.93
1.17,1.36,1.95
1.19,1.36,1.97
1.12,1.69,1.61
1.13,1.70,1.59
1.14,1.70,1.59
1.15,1.70,1.58
1.14,1.71,1.59
1.10,1.70,1.59
1.14,1.72,1.58
1.12,1.71,1.59
1.12,1.69,1.56
1.10,1.72,1.57
1.10,1.72,1.58
1.08,1.78,1.61
1.13,1.72,1.57
1.05,1.79,1.52
1.03,1.79,1.61
1.05,1.75,1.58
1.07,1.81,1.51
1.08,1.79,1.53
1.05,1.76,1.54
1.06,1.77,1.52
1.05,1.76,1.52
1.09,1.76,1.51
1.10,1.77,1.52
1.08,1.79,1.51
1.14,1.77,1.50
1.10,1.77,1.50
1.09,1.77,1.50
1.06,1.76,1.52
1.04,1.81,1.50
1.03,1.78,1.52
1.03,1.78,1.51
1.02,1.78,1.53
0.99,1.76,1.54
0.96,1.76,1.52
0.98,1.74,1.52
0.98,1.76,1.54
1.01,1.75,1.54
1.02,1.76,1.53
1.01,1.75,1.51
1.02,1.75,1.52
1.05,1.77,1.53
1.06,1.77,1.53
1.08,1.79,1.53
1.07,1.77,1.50
1.08,1.81,1.50
1.11,1.82,1.50
1.10,1.81,1.50
1.11,1.85,1.50
1.13,1.82,1.50
1.14,1.86,1.50
1.14,1.86,1.52
1.12,1.85,1.53
1.12,1.86,1.53
1.13,1.85,1.53
1.12,1.83,1.54
1.13,1.86,1.54
1.13,1.82,1.56
1.13,1.81,1.58
1.14,1.82,1.59
1.15,1.84,1.58
1.14,1.82,1.58
