1.04,1.38,1.91
1.02,1.39,1.92
1.03,1.37,1.93
1.07,1.35,1.94
1.05,1.37,1.94
1.04,1.34,1.94
1.07,1.33,1.97
1.10,1.34,1.97
1.10,1.33,1.95
1.13,1.31,1.95
1.14,1.36,1.97
1.17,1.32,1.96
1.18,1.33,1.95
1.14,1.28,1.94
1.20,1.26,1.97
1.16,1.29,2.00
1.14,1.31,2.01
1.14,1.35,1.95
1.14,1.32,1.92
1.13,1.33,1.87
1.13,1.30,1.89
1.15,1.27,1.95
1.21,1.26,1.96
1.26,1.28,1.98
1.33,1.24,2.11
1.28,1.30,2.09
1.17,1.32,1.97
1.07,1.28,1.89
1.02,1.32,1.85
1.05,1.35,1.86
1.11,1.34,1.82
1.16,1.32,1.85
1.21,1.33,1.92
1.16,1.31,1.93
1.13,1.31,1.96
1.11,1.34,1.94
1.08,1.35,1.98
1.08,1.31,1.93
1.08,1.32,1.95
1.08,1.32,1.94
1.09,1.32,1.95
1.07,1.34,1.93
1.05,1.32,1.91
1.05,1.32,1.92
1.07,1.34,1.92
1.07,1.32,1.91
1.09,1.33,1.94
1.09,1.31,1.94
1.12,1.30,1.94
1.12,1.32,1.96
1.13,1.31,1.94
1.12,1.31,1.93
1.14,1.32,1.93
1.15,1.32,1.93
1.15,1.32,1.92
1.14,1.30,1.94
1.17,1.32,1.93
1.18,1.32,1.94
1.16,1.30,1.94
1.16,1.31,1.93
1.16,1.32,1.94
1.16,1.32,1.95
1.15,1.31,1.93
1.14,1.31,1.95
1.13,1.31,1.93
1.10,1.29,1.93
1.10,1.31,1.92
1.11,1.31,1.94
1.12,1.30,1.91
1.13,1.30,1.91
1.11,1.31,1.94
1.13,1.34,1.95
1.11,1.29,1.94
1.14,1.34,1.93
1.14,1.32,1.93
1.15,1.32,1.94
1.14,1.33,1.93
1.17,1.32,1.91
1.15,1.31,1.92
1.15,1.32,1.94
1.13,1.32,1.90
1.14,1.32,1.91
1.14,1.35,1.90
1.19,1.34,2.00
1.15,1.28,1.91
1.11,1.30,1.86
1.15,1.30,1.88
1.16,1.31,1.91
1.17,1.30,1.93
1.14,1.31,1.93
1.17,1.30,1.94
1.18,1.28,1.95
1.20,1.30,1.94
1.20,1.31,1.93
1.17,1.31,1.92
1.16,1.31,1.92
1.16,1.29,1.91
1.18,1.31,1.91
1.18,1.30,1.91
1.20,1.29,1.92
1.20,1.29,1.93
1.22,1.29,1.93
1.19,1.30,1.93
1.21,1.29,1.90
1.21,1.31,1.92
1.21,1.31,1.92
1.19,1.32,1.92
1.21,1.31,1.92
1.22,1.30,1.94
1.20,1.30,1.92
1.22,1.30,1.93
1.19,1.31,1.91
1.20,1.31,1.92
1.21,1.30,1.91
1.18,1.30,1.91
1.18,1.30,1.93
1.19,1.29,1.91
1.19,1.29,1.91
1.18,1.30,1.91
1.18,1.29,1.93
1.18,1.31,1.90
1.15,1.30,1.93
1.18,1.30,1.93
1.16,1.29,1.94
1.16,1.29,1.92
1.15,1.30,1.93
1.16,1.29,1.93
1.17,1.28,1.92
1.15,1.31,1.94
1.18,1.30,1.94
1.15,1.30,1.93
1.17,1.30,1.95
1.16,1.31,1.94
1.18,1.30,1.94
1.19,1.29,1.92
1.17,1.29,1.93
1.19,1.32,1.93
1.18,1.30,1.93
1.18,1.31,1.91
1.19,1.30,1.94
1.19,1.31,1.92
1.18,1.31,1.92
1.19,1.31,1.94
1.21,1.31,1.92
1.18,1.30,1.92
1.20,1.32,1.93
1.20,1.32,1.93
1.19,1.29,1.92
1.19,1.32,1.94
1.18,1.28,1.92
1.18,1.31,1.93
1.17,1.30,1.93
1.16,1.30,1.93
1.18,1.30,1.92
1.18,1.31,1.94
1.15,1.30,1.92
1.21,1.30,1.94
1.18,1.32,1.93
1.18,1.30,1.93
1.20,1.29,1.94
1.20,1.32,1.93
1.21,1.31,1.93
1.19,1.29,1.93
1.18,1.31,1.90
1.19,1.31,1.92
1.17,1.30,1.93
1.19,1.31,1.92
1.21,1.29,1.95
1.18,1.29,1.94
1.17,1.29,1.93
1.18,1.30,1.94
1.17,1.32,1.92
1.19,1.31,1.93
1.19,1.30,1.93
1.18,1.31,1.93
1.16,1.29,1.93
1.19,1.31,1.93
1.18,1.30,1.92
1.16,1.29,1.93
1.18,1.30,1.91
1.19,1.30,1.92
1.19,1.31,1.92
1.18,1.30,1.94
1.16,1.31,1.93
1.15,1.34,1.93
1.18,1.32,1.94
1.18,1.30,1.93
1.19,1.31,1.91
1.16,1.32,1.93
1.17,1.30,1.92
1.16,1.31,1.94
1.18,1.31,1.92
1.16,1.32,1.92
1.17,1.31,1.93
1.18,1.29,1.94
1.15,1.31,1.93
1.18,1.31,1.94
1.18,1.30,1.94
1.19,1.30,1.94
1.18,1.31,1.92
1.19,1.30,1.93
1.17,1.30,1.94
1.18,1.31,1.91
1.16,1.31,1.92
1.18,1.30,1.92
1.17,1.31,1.93
1.19,1.33,1.93
1.20,1.31,1.93
1.18,1.31,1.93
1.19,1.31,1.93
1.18,1.31,1.96
1.13,1.35,1.93
1.22,1.34,1.85
1.28,1.29,1.94
1.19,1.30,1.95
1.28,1.31,1.97
1.20,1.33,1.92
1.23,1.32,1.95
1.19,1.34,1.92
1.16,1.33,1.91
1.19,1.32,1.91
1.15,1.29,1.97
1.09,1.30,1.95
1.12,1.33,1.95
1.17,1.36,1.94
1.26,1.34,1.92
1.27,1.30,1.94
1.22,1.28,1.96
1.17,1.28,1.98
1.17,1.30,1.97
1.16,1.32,1.96
1.16,1.31,1.97
1.18,1.30,1.95
1.11,1.32,1.96
1.29,1.35,1.94
1.33,1.34,1.95
1.22,1.28,1.93
1.27,1.29,1.91
1.25,1.30,1.92
1.25,1.30,1.93
1.29,1.36,1.94
1.27,1.34,1.95
1.24,1.34,1.92
1.19,1.29,1.91
1.20,1.36,1.91
1.10,1.36,1.92
1.26,1.01,1.90
1.25,1.42,1.90
1.18,1.38,1.88
1.15,1.33,1.91
1.21,1.36,1.92
1.20,1.35,1.90
1.19,1.38,1.88
1.20,1.36,1.91
1.21,1.37,1.90
1.21,1.36,1.89
1.22,1.37,1.90
1.23,1.37,1.90
1.23,1.41,1.90
1.22,1.39,1.92
1.22,1.36,1.92
1.25,1.38,1.92
1.22,1.38,1.91
1.24,1.35,1.92
1.23,1.34,1.93
1.30,1.41,1.91
1.26,1.39,1.94
1.23,1.40,1.93
1.29,1.39,1.90
1.28,1.41,1.93
1.27,1.38,1.92
1.30,1.38,1.90
1.26,1.42,1.92
1.26,1.37,1.90
1.25,1.42,1.91
1.27,1.44,1.88
1.28,1.43,1.88
1.24,1.45,1.88
1.26,1.43,1.88
1.31,1.45,1.87
1.30,1.44,1.86
1.33,1.43,1.89
1.32,1.46,1.88
1.28,1.45,1.87
1.27,1.42,1.88
1.26,1.45,1.87
1.24,1.46,1.87
1.22,1.45,1.89
1.24,1.48,1.87
1.22,1.44,1.89
1.22,1.49,1.90
1.26,1.46,1.90
1.22,1.48,1.89
1.26,1.45,1.87
1.22,1.48,1.89
1.22,1.49,1.86
1.24,1.43,1.88
1.26,1.50,1.83
1.20,1.44,1.86
1.19,1.46,1.87
1.23,1.49,1.85
1.21,1.52,1.86
1.22,1.48,1.85
1.24,1.50,1.85
1.22,1.50,1.85
1.21,1.51,1.84
1.24,1.51,1.84
1.21,1.52,1.82
1.21,1.52,1.81
1.20,1.55,1.81
1.21,1.53,1.81
1.20,1.51,1.83
1.21,1.52,1.81
1.20,1.51,1.80
1.21,1.56,1.80
1.16,1.52,1.79
1.19,1.53,1.81
1.21,1.54,1.79
1.17,1.54,1.81
1.19,1.55,1.79
1.19,1.54,1.81
1.17,1.53,1.82
1.20,1.54,1.82
1.19,1.54,1.82
1.23,1.57,1.80
1.15,1.45,1.79
1.16,1.55,1.81
1.18,1.54,1.82
1.15,1.52,1.83
1.14,1.52,1.81
1.14,1.52,1.81
1.16,1.54,1.81
1.14,1.52,1.82
1.14,1.56,1.83
1.18,1.54,1.85
1.18,1.51,1.84
1.15,1.54,1.83
1.17,1.53,1.84
1.16,1.56,1.82
1.15,1.54,1.83
1.14,1.55,1.84
1.15,1.52,1.85
1.14,1.54,1.84
1.13,1.51,1.87
1.14,1.54,1.86
1.12,1.52,1.86
1.13,1.52,1.87
1.13,1.51,1.86
1.12,1.51,1.86
1.11,1.50,1.86
1.10,1.51,1.84
1.12,1.51,1.85
1.13,1.52,1.85
1.14,1.54,1.85
1.12,1.52,1.85
1.14,1.54,1.84
1.13,1.52,1.83
1.12,1.54,1.84
1.12,1.54,1.84
1.15,1.54,1.82
1.13,1.55,1.83
1.14,1.54,1.83
1.12,1.54,1.83
1.14,1.55,1.83
1.14,1.56,1.83
1.13,1.55,1.84
1.14,1.54,1.82
1.12,1.55,1.83
1.13,1.56,1.81
1.13,1.55,1.84
1.13,1.52,1.83
1.14,1.52,1.83
1.14,1.54,1.81
1.13,1.52,1.81
1.14,1.54,1.81
1.14,1.53,1.81
1.15,1.54,1.81
1.14,1.53,1.80
1.12,1.52,1.77
1.13,1.52,1.77
1.15,1.53,1.79
1.15,1.52,1.76
1.15,1.54,1.77
1.15,1.52,1.74
1.17,1.52,1.74
1.15,1.54,1.72
1.16,1.54,1.74
1.15,1.54,1.74
1.16,1.55,1.71
1.16,1.53,1.73
1.15,1.54,1.71
1.15,1.55,1.71
1.12,1.54,1.71
1.14,1.54,1.71
1.07,1.51,1.74
1.24,1.63,1.73
1.07,1.55,1.72
1.12,1.51,1.71
1.16,1.56,1.72
1.07,1.51,1.69
1.08,1.55,1.70
1.13,1.56,1.70
1.09,1.54,1.68
1.06,1.53,1.69
1.12,1.57,1.71
1.10,1.60,1.72
1.04,1.54,1.70
1.07,1.54,1.68
1.13,1.52,1.70
1.10,1.57,1.71
1.03,1.57,1.71
1.05,1.57,1.72
1.03,1.56,1.72
1.01,1.54,1.72
1.02,1.57,1.73
0.97,1.57,1.75
0.98,1.58,1.80
0.99,1.56,1.80
1.05,1.53,1.82
1.08,1.54,1.83
1.03,1.54,1.86
1.03,1.55,1.88
1.03,1.51,1.87
1.02,1.50,1.88
1.01,1.49,1.89
0.98,1.54,1.88
0.99,1.53,1.88
0.97,1.55,1.89
0.88,1.54,1.87
1.01,1.54,1.90
1.03,1.56,1.88
0.98,1.60,1.88
1.02,1.53,1.86
1.03,1.57,1.87
1.03,1.51,1.84
0.99,1.54,1.88
0.99,1.56,1.89
0.97,1.54,1.84
0.98,1.57,1.86
0.98,1.55,1.86
1.01,1.55,1.83
0.97,1.59,1.85
0.97,1.55,1.86
0.99,1.55,1.84
0.93,1.56,1.85
0.94,1.56,1.84
0.92,1.51,1.85
0.90,1.55,1.86
0.92,1.57,1.90
0.92,1.54,1.86
0.90,1.54,1.83
0.92,1.59,1.86
0.89,1.52,1.87
0.89,1.56,1.86
0.88,1.60,1.87
0.90,1.53,1.87
0.87,1.57,1.85
0.87,1.54,1.82
0.87,1.58,1.87
0.89,1.58,1.88
0.92,1.53,1.87
0.92,1.56,1.86
0.90,1.57,1.86
0.92,1.55,1.87
0.92,1.54,1.88
0.93,1.53,1.87
0.93,1.52,1.89
0.93,1.52,1.86
0.91,1.51,1.87
0.92,1.50,1.88
0.92,1.51,1.87
0.93,1.50,1.85
0.92,1.48,1.86
0.95,1.51,1.87
0.94,1.49,1.86
0.91,1.51,1.86
0.95,1.48,1.88
0.92,1.49,1.89
0.95,1.49,1.90
0.96,1.50,1.89
0.96,1.48,1.89
0.94,1.49,1.88
0.95,1.48,1.90
0.95,1.48,1.90
0.92,1.48,1.91
0.93,1.48,1.92
0.92,1.49,1.90
0.93,1.45,1.90
0.90,1.46,1.89
0.90,1.44,1.88
0.91,1.45,1.88
0.91,1.42,1.88
0.92,1.44,1.89
0.92,1.41,1.89
0.91,1.42,1.87
0.89,1.41,1.86
0.91,1.43,1.87
0.91,1.43,1.88
0.92,1.43,1.88
0.93,1.43,1.88
0.91,1.43,1.86
0.91,1.44,1.88
0.92,1.44,1.88
0.93,1.43,1.88
0.93,1.42,1.86
0.93,1.43,1.88
0.92,1.45,1.88
0.94,1.44,1.87
0.92,1.44,1.87
0.93,1.44,1.87
0.91,1.43,1.86
0.95,1.42,1.85
0.96,1.42,1.84
0.96,1.44,1.83
0.97,1.44,1.85
0.99,1.43,1.85
1.00,1.43,1.84
1.01,1.43,1.83
1.02,1.43,1.84
1.02,1.43,1.85
1.04,1.44,1.85
1.03,1.42,1.85
1.05,1.44,1.86
1.07,1.44,1.85
1.10,1.46,1.88
1.10,1.45,1.88
1.12,1.46,1.88
1.13,1.46,1.90
1.13,1.46,1.91
1.13,1.46,1.94
1.13,1.45,1.96
1.12,1.44,1.94
1.11,1.44,1.98
1.10,1.45,1.94
1.10,1.42,1.97
1.12,1.45,1.97
1.10,1.45,1.96
1.12,1.44,1.99
1.12,1.44,1.98
1.14,1.44,1.98
1.11,1.42,1.98
1.14,1.44,1.99
1.14,1.45,1.96
1.13,1.42,1.97
1.13,1.44,1.97
1.13,1.44,1.95
1.12,1.43,1.95
1.09,1.43,1.95
1.12,1.46,1.94
1.12,1.46,1.94
1.10,1.44,1.96
1.14,1.43,1.95
1.10,1.44,1.97
1.10,1.44,1.94
1.09,1.44,1.96
1.07,1.45,1.97
1.08,1.43,1.97
1.07,1.41,1.96
1.05,1.42,1.98
1.06,1.42,1.96
1.03,1.43,1.97
1.04,1.43,1.99
1.04,1.45,1.99
1.04,1.43,1.98
1.07,1.43,1.99
1.07,1.44,1.99
1.08,1.43,2.02
1.08,1.44,2.01
1.07,1.43,1.99
1.10,1.45,2.01
1.10,1.43,2.01
1.11,1.45,2.02
1.14,1.42,2.02
1.14,1.45,2.04
1.15,1.43,2.06
1.18,1.42,2.08
1.20,1.42,2.08
