83172720,0.38,0.11,0.98
1983177792,0.36,0.10,0.97
1983182872,0.37,0.12,0.93
1983187936,0.39,0.12,0.94
1983193024,0.39,0.11,0.92
1983198096,0.40,0.12,0.91
1983203160,0.40,0.10,0.91
1983208200,0.40,0.10,0.93[10;99H 1983213264,0.39,0.10,0.92
1983218352,0.39,0.11,0.90
1983223416,0.37,0.10,0.90
1983228456,0.38,0.12,0.91
1983233520,0.39,0.11,0.91
1983238592,0.38,0.12,0.89
1983243664,0.38,0.12,0.90
1983248736,0.40,0.11,0.92
1983253800,0.39,0.11,0.91
1983258864,0.37,0.13,0.91
1983263920,0.39,0.12,0.92
1983269008,0.37,0.13,0.92
1983274080,0.35,0.14,0.92
1983279168,0.35,0.14,0.91
1983284256,0.34,0.14,0.94
1983289360,0.33,0.12,0.95
198329442023330568,0.37,-0.08,0.42
2023335856,0.46,-0.20,0.51
2023340952,0.57,0.10,0.77
2023346024,0.57,0.09,0.78
2023351072,0.57,0.09,0.78
2023356144,0.63,0.06,0.76
2023361224,0.54,0.13,0.76
2023366312,0.56,0.11,0.75
2023371400,0.30,-0.09,-0.40
2023376496,-0.57,-0.22,0.76
2023381616,0.48,0.10,0.88
2023386696,0.74,0.15,0.86
2023391768,0.67,0.16,0.79
2023396856,0.46,0.17,0.73
2023401928,0.53,0.13,0.79
2023407016,0.62,0.18,0.86
2023412104,0.64,0.16,0.86
2023417184,0.60,0.17,0.85
2023422272,0.56,0.18,0.85
2023427376,0.56,0.18,0.83
2023432432,0.58,0.21,0.81
2023437488,0.62,0.19,0.80
2023442528,0.62,0.22,0.80
2023447584,0.59,0.21,0.77
2023452672,0.62,0.19,0.76
2023457744,0.61,0.19,0.78
2023462808,0.58,0.21,0.73
2023467872,0.58,0.22,0.73
2023472936,0.60,0.23,0.71
2023478008,0.60,0.23,0.71
2023483056,0.61,0.23,0.71
2023488152,0.59,0.22,0.71
2023493224,0.61,0.22,0.71
2023498312,0.62,0.24,0.72
2023503392,0.63,0.23,0.71
2023508456,0.62,0.21,0.72
2023513520,0.61,0.20,0.73
2023518616,0.64,0.22,0.74
2023523696,0.65,0.21,0.74
2023528784,0.62,0.21,0.76
2023533840,0.65,0.20,0.75
2023538896,0.63,0.20,0.77
2023543952,0.63,0.19,0.77
2023549040,0.61,0.20,0.81
2023554104,0.62,0.20,0.82
2023559152,0.58,0.18,0.82
2023564248,0.56,0.18,0.82
2023569328,0.55,0.18,0.84
2023574392,0.52,0.21,0.85
2023579464,0.52,0.16,0.86
2023584536,0.52,0.19,0.87
2023589600,0.49,0.20,0.88
2023594664,0.50,0.19,0.88
2023599712,0.48,0.18,0.88
2023604776,0.47,0.19,0.88
2023609832,0.46,0.19,0.87
2023614896,0.43,0.19,0.88
2023619960,0.44,0.19,0.88
2023625048,0.43,0.18,0.86
2023630112,0.41,0.17,0.87
2023635168,0.42,0.19,0.88
2023640232,0.41,0.18,0.87
2023645304,0.42,0.18,0.89
2023650376,0.42,0.18,0.89
2023655448,0.43,0.19,0.88
2023660504,0.43,0.19,0.87
2023665568,0.42,0.16,0.88
2023670640,0.40,0.19,0.88
2023675688,0.41,0.20,0.88
2023680736,0.18,-0.14,1.03
2023685824,0.44,-0.06,0.88
2023690920,0.31,0.17,0.84
2023696000,0.43,0.19,0.89
2023701056,-0.77,0.21,0.03
2023706128,0.49,-0.68,1.18
