20,0.33,0.10,0.94
1573754168,0.31,0.09,0.91
1573759216,0.30,0.09,0.93
1573764272,0.29,0.10,0.93
1573769328,0.29,0.11,0.92
1573774376,0.27,0.12,0.90
1573779432,0.26,0.12,0.92
1573784488,0.26,0.14,0.93
1573789568,0.24,0.14,0.92
1573794648,0.23,0.15,0.93
1573799720,0.21,0.13,0.93
1573804776,0.23,0.13,0.95
1573809832,0.22,0.14,0.95
1573814888,0.23,0.11,0.94
1573819968,0.23,0.13,0.93
1573825040,0.23,0.13,0.96
1573830112,0.28,0.14,0.96
1573835184,0.30,9432912,0.56,0.20,0.84
1610443984,0.55,0.12,0.80
1610449048,0.54,0.10,0.79
1610454112,0.54,0.09,0.78
1610459184,0.55,0.09,0.82
1610464240,0.54,0.10,0.80
1610469288,0.54,0.07,0.86
1610474360,0.53,0.08,0.86
1610479432,0.50,0.09,0.88
1610484472,0.48,0.08,0.81
1610489528,0.54,0.12,0.86
1610494632,0.57,0.15,0.86
1610499720,0.54,0.20,0.84
1610504784,0.52,0.19,0.90
1610509856,0.58,0.17,0.84
1610514920,0.67,0.07,0.90
1610519968,0.46,0.36,0.79
1610525072,0.46,0.28,0.70
1610530128,0.55,0.16,0.73
1610535208,0.49,0.15,0.79
1610540272,0.49,0.23,0.83
1610545320,0.47,0.23,0.84
1610550392,0.52,0.21,0.83
1610555472,0.52,0.21,0.86
1610560544,0.51,0.19,0.84
1610565624,0.52,0.20,0.82
1610570696,0.51,0.23,0.84
1610575776,0.50,0.22,0.86
1610580816,0.50,0.20,0.85
1610585856,0.49,0.20,0.84
1610590920,0.49,0.23,0.83
1610595976,0.48,0.21,0.82
1610601048,0.48,0.21,0.82
1610606120,0.44,0.21,0.82
1610611176,0.48,0.21,0.84
1610616232,0.48,0.21,0.82
1610621304,0.46,0.21,0.83
1610626376,0.46,0.21,0.84
1610631448,0.48,0.22,0.85
1610636504,0.48,0.19,0.84
1610641560,0.47,0.21,0.86
1610646632,0.46,0.21,0.85
1610651720,0.45,0.19,0.85
1610656784,0.46,0.19,0.86
1610661840,0.46,0.20,0.86
1610666896,0.46,0.19,0.88
1610671944,0.45,0.20,0.88
1610677000,0.43,0.20,0.88
1610682056,0.47,0.19,0.90
1610687120,0.44,0.19,0.89
1610692184,0.44,0.19,0.90
1610697224,0.44,0.19,0.89
1610702272,0.45,0.18,0.89
1610707368,0.45,0.20,0.90
1610712416,0.43,0.19,0.90
1610717472,0.44,0.20,0.89
1610722512,0.43,0.20,0.89
1610727552,0.42,0.20,0.89
1610732624,0.43,0.20,0.87
1610737712,0.43,0.19,0.88
1610742776,0.43,0.21,0.88
1610747832,0.42,0.21,0.87
1610752896,0.43,0.21,0.86
1610757944,0.42,0.21,0.86
1610763016,0.44,0.21,0.87
1610768088,0.42,0.20,0.87
1610773152,0.43,0.21,0.87
1610778208,0.44,0.19,0.86
1610783272,0.43,0.19,0.88
1610788344,0.45,0.19,0.88
1610793416,0.46,0.19,0.87
1610798472,0.46,0.19,0.90
1610803536,0.45,0.18,0.89
1610808576,0.44,0.20,0.90
1610813632,0.43,0.20,0.90
1610818688,0.43,0.22,0.90
1610823776,0.43,0.22,0.90
1610828816,0.43,0.20,0.90
1610833864,0.43,0.20,0.89
1610838912,0.41,0.21,0.89
1610843984,0.41,0.19,0.87
1610849072,0.41,0.19,0.87
1610854120,0.41,0.21,0.88
1610859200,0.41,0.20,0.87
1610864240,0.41,0.22,0.87
1610869304,0.42,0.21,0.87
1610874376,0.41,0.19,0.89
1610879432,0.40,0.21,0.88
1610884480,0.40,0.21,0.88
1610889528,0.41,0.19,0.88
1610894576,0.41,0.21,0.89
1610899680,0.40,0.20,0.88
1610904712,0.42,0.19,0.89
1610909800,0.42,0.19,0.89
1610914856,0.41,0.21,0.90
1610919912,0.41,0.21,0.89
1610924976,0.41,0.20,0.89
1610930032,0.41,0.21,0.88
1610935096,0.41,0.22,0.89
1610940152,0.43,0.19,0.88
1610945224,0.43,0.20,0.89
1610950272,0.43,0.19,0.90
1610955328,0.42,0.20,0.89
1610960400,0.42,0.21,0.89
