751308912,0.34,0.03,0.93
751313872,0.36,0.03,0.92
751318816,0.34,0.03,0.94
751323784,0.34,0.03,0.92
751328720,0.34,0.04,0.94
751333680,0.33,0.02,0.94
751338624,0.33,0.02,0.94
751343568,0.34,0.04,0.95
751348496,0.33,0.06,0.95
751353448,0.33,0.05,0.94
751358384,0.33,0.06,0.96
751363336,0.32,0.07,0.94
751368272,0.33,0.07,0.95
751373216,0.32,0.07,0.93
751378168,0.31,0.09,0.94
751383136,0.31,0.10,0.94
751388080,0.33,0.11,0.95
751393040,0.33,0.10,0.94
751397984,0.32,0.11,0.94
751402944,0.34,0.10,0.93
751407888,0.33,0.09,0.95
751412848,0.30,0.11,0.93
751417808,0.29,0.12,0.94
751422744,0.31,0.10,0.94
751427688,0.28,0.11,0.94
751432632,0.29,0.10,0.93
751437568,0.29,0.10,0.94
751442544,0.31,0.08,0.94
751447480,0.31,0.08,0.94
751452432,0.31,0.10,0.94
751457368,0.29,0.09,0.94
751462296,0.32,0.09,0.94
751467232,0.31,0.09,0.94
751472184,0.31,0.11,0.94
751477152,0.32,0.10,0.94
751482112,0.31,0.09,0.94
751487056,0.31,0.10,0.94
751491992,0.30,0.10,0.92
751496920,0.30,0.08,0.94
751501872,0.30,0.09,0.95
751506816,0.30,0.10,0.94
751511784,0.30,0.08,0.94
751516720,0.28,0.09,0.94
751521640,0.29,0.08,0.95
751526568,0.29,0.08,0.94
751531512,0.28,0.08,0.95
751536448,0.28,0.08,0.96
751541384,0.30,0.07,0.94
751546304,0.28,0.10,0.95
751551248,0.29,0.08,0.94
751556208,0.28,0.10,0.94
751561152,0.28,0.09,0.95
751566080,0.28,0.11,0.94
751571024,0.30,0.09,0.95
751575952,0.28,0.10,0.95
751580896,0.26,0.10,0.95
751585872,0.28,0.12,0.92
751590832,0.29,0.10,0.96
751595808,0.29,0.10,0.96
751600752,0.260.15,0.84
844703832,0.51,0.16,0.83
844708808,0.48,0.14,0.82
844713768,0.50,0.14,0.81
844718712,0.52,0.13,0.83
844723672,0.51,0.12,0.82
844728640,0.49,0.11,0.84
844733584,0.51,0.14,0.84
844738552,0.53,0.12,0.83
844743536,0.49,0.14,0.84
844748504,0.51,0.16,0.84
844753496,0.54,0.16,0.85
844758464,0.54,0.15,0.84
844763464,0.53,0.11,0.85
844768432,0.48,0.14,0.87
844773392,0.50,0.23,0.92
844778344,0.49,0.23,0.91
844783296,0.48,0.21,0.77
844788256,0.52,0.20,0.76
844793200,0.49,0.20,0.82
844798168,0.50,0.20,0.86
844803096,0.48,0.21,0.87
844808024,0.46,0.21,0.87
844812952,0.48,0.21,0.89
844817888,0.48,0.20,0.86
844822824,0.51,0.19,0.85
844827784,0.51,0.19,0.84
844832736,0.51,0.19,0.84
844837688,0.51,0.20,0.82
844842616,0.51,0.20,0.83
844847536,0.50,0.21,0.79
844852488,0.50,0.20,0.82
844857416,0.53,0.21,0.81
844862360,0.52,0.20,0.82
844867288,0.52,0.21,0.82
844872240,0.52,0.21,0.82
844877200,0.54,0.18,0.82
844882160,0.54,0.20,0.82
844887096,0.54,0.19,0.81
844892032,0.53,0.19,0.82
844896976,0.55,0.19,0.81
844901920,0.54,0.20,0.83
844906856,0.53,0.19,0.81
844911816,0.53,0.19,0.83
844916776,0.53,0.19,0.83
844921736,0.53,0.19,0.84
844926680,0.53,0.19,0.84
844931640,0.52,0.19,0.83
844936576,0.51,0.19,0.83
844941536,0.50,0.19,0.84
844946480,0.48,0.19,0.85
844951440,0.49,0.19,0.86
844956384,0.49,0.16,0.85
844961328,0.50,0.18,0.87
844966256,0.47,0.17,0.86
844971200,0.46,0.19,0.86
844976160,0.47,0.19,0.85
844981104,0.46,0.18,0.85
844986048,0.44,0.17,0.87
844990992,0.44,0.18,0.87
844995936,0.45,0.17,0.87
845000880,0.43,0.18,0.88
845005840,0.43,0.17,0.87
845010784,0.46,0.17,0.89
845015752,0.44,0.17,0.89
845020688,0.43,0.17,0.88
845025632,0.44,0.16,0.88
845030552,0.45,0.16,0.89
845035496,0.46,0.16,0.88
845040448,0.45,0.18,0.88
845045400,0.46,0.16,0.88
845050336,0.46,0.17,0.89
845055288,0.45,0.17,0.87
