457636856,0.21,-0.07,0.98
457641816,0.22,-0.07,0.97
457646792,0.22,-0.05,0.98
457651768,0.21,-0.06,0.98
457656736,0.18,-0.03,0.99
457661712,0.17,-0.05,0.98
457666696,0.18,-0.05,0.98
457671664,0.17,-0.05,0.98
457676632,0.19,-0.03,0.98
457681608,0.18,-0.03,0.97
457686584,0.22,-0.03,0.97
457691560,0.20,-0.01,0.98
457696520,0.21,0.01,0.99
457701464,0.23,-0.01,0.98
457706456,0.23,0.01,0.99
457711392,0.24,0.01,0.97
457716344,0.25,0.01,0.98
457721272,0.25,0.01,0.98
457726224,0.23,0.02,0.98
457731152,0.21,0.02,0.96
457736096,0.21,0.01,0.98
457741032,0.20,0.03,0.98
457745968,0.14,0.03,0.98
457750888,0.18,0.03,0.97
457755816,0.19,0.05,0.98
457760728,0.19,0.03,0.98
457765672,0.17,0.03,0.97
457770608,0.19,0.04,0.96
457775528,0.14,0.04,0.97
457780464,0.18,0.03,0.97
457785408,0.21,0.04,0.98
457790360,0.21,0.03,0.97
457795296,0.20,0.03,0.98
457800216,0.22,0.04,0.98
457805144,0.19,0.05,0.97
457810088,0.21,0.03,0.99
457815016,0.23,0.04,0.99
457819960,0.22,0.05,1.00
457824888,0.20,0.03,0.98
457829808,0.23,0.03,0.98
457834760,0.23,0.04,1.00
457839712,0.21,0.03,1.02
457844680,0.23,0.04,0.99
457849608,0.21,0.01,1.00
503737000,0.36,0.10,0.95
503742152,0.30,0.10,0.93
503747096,0.30,0.10,0.94
503752032,0.28,0.10,0.93
503756960,0.28,0.10,0.92
503761920,0.28,0.11,0.94
503766896,0.26,0.11,0.92
503771840,0.27,0.12,0.91
503776816,0.24,0.09,0.91
503781752,0.26,0.11,0.92
503786704,0.26,0.13,0.91
503791664,0.25,0.09,0.92
503796608,0.27,0.08,0.93
503801568,0.29,0.12,0.94
503806560,0.22,0.13,0.97
503811528,0.23,0.11,0.90
503816496,0.35,0.14,0.88
503821432,0.34,0.12,0.91
503826384,0.27,0.09,0.93
503831320,0.25,0.10,0.96
503836256,0.30,0.19,0.94
