462263416,0.22,-0.02,0.83
462268392,0.22,-0.02,0.87
462273352,0.22,0.01,0.85
462278296,0.21,-0.01,0.89
462283288,0.23,0.00,0.91
462288216,0.25,0.00,0.94
462293152,0.22,0.01,1.00
462298072,0.22,0.01,1.01
462303016,0.21,0.02,1.03
462307968,0.21,0.04,1.03
462312896,0.20,0.04,1.05
462317840,0.24,0.04,1.05
462322784,0.27,0.06,1.04
462327728,0.25,0.09,1.03
462332672,0.29,0.07,1.00
462337608,0.30,0.05,1.00
462342544,0.34,0.08,0.97
462347480,0.34,0.09,0.97
462352408,0.32,0.12,0.93
462357352,0.34,0.12,0.90
462362304,0.36,0.12,0.91
462367272,0.38,0.38,0.10,0.73
533471216,0.38,0.10,0.73
533476176,0.38,0.10,0.73
533481136,0.38,0.10,0.73
533486112,0.38,0.10,0.73
533491056,0.38,0.10,0.73
533496024,0.38,0.10,0.73
533500968,0.38,0.10,0.73
533505912,0.38,0.10,0.72
533510848,0.37,0.10,0.72
533515808,0.37,0.10,0.72
533520752,0.37,0.10,0.72
533525712,0.37,0.10,0.72
533530640,0.37,0.10,0.71
533535584,0.37,0.10,0.71
533540512,0.37,0.10,0.71
533545472,0.36,0.10,0.71
533550416,0.36,0.10,0.71
533555344,0.36,0.10,0.71
533560272,0.36,0.10,0.71
533565200,0.36,0.10,0.71
533570168,0.36,0.10,0.71
533575120,0.36,0.10,0.70
533580048,0.36,0.10,0.70
533584960,0.36,0.10,0.70
533589872,0.36,0.10,0.70
533594784,0.36,0.10,0.70
533599736,0.35,0.10,0.70
533604672,0.35,0.10,0.70
533609592,0.35,0.10,0.70
533614520,0.35,0.10,0.69
533619464,0.35,0.10,0.69
533624408,0.35,0.10,0.69
533629336,0.35,0.10,0.69
533634272,0.34,0.10,0.69
533639192,0.34,0.10,0.69
533644136,-0.01,-0.16,0.98
533649160,0.44,0.19,0.86
533654128,0.44,0.18,0.83
533659056,0.46,0.23,0.83
533664000,0.47,0.18,0.84
533668936,0.43,0.20,0.84
533673864,0.45,0.21,0.85
533678808,0.45,0.21,0.85
533683760,0.43,0.21,0.83
533688712,0.41,0.19,0.86
533693648,0.39,0.23,0.85
533698592,0.40,0.21,0.85
533703528,0.41,0.20,0.86
533708480,0.43,0.19,0.87
533713440,0.41,0.20,0.87
533718400,0.38,0.19,0.87
533723344,0.44,0.16,0.88
533728272,0.48,0.18,0.89
533733216,0.40,0.17,0.89
533738152,0.46,0.21,0.87
533743112,0.45,0.18,0.90
533748040,0.45,0.15,0.90
533752976,0.47,0.15,0.91
533757912,0.45,0.16,0.90
533762848,0.43,0.16,0.90
533767784,0.43,0.14,0.89
533772744,0.44,0.17,0.91
533777704,0.49,0.13,0.88
533782640,0.44,0.14,0.89
533787592,0.47,0.16,0.87
533792536,0.44,0.16,0.85
533797496,0.42,0.17,0.86
533802448,0.44,0.16,0.87
533807432,0.44,0.13,0.87
533812392,0.45,0.15,0.89
533817320,0.43,0.12,0.88
533822264,0.46,0.14,0.90
533827200,0.44,0.16,0.87
533832152,0.41,0.16,0.89
533837112,0.42,0.16,0.89
533842048,0.42,0.16,0.89
533847000,0.41,0.16,0.90
533851944,0.41,0.16,0.89
533856896,0.41,0.16,0.89
533861832,0.39,0.16,0.89
533866808,0.40,0.16,0.87
533871760,0.41,0.14,0.89
533876704,0.43,0.16,0.90
533881656,0.41,0.14,0.89
533886600,0.42,0.16,0.88
533891544,0.42,0.14,0.89
533896480,0.43,0.15,0.90
533901432,0.43,0.14,0.90
533906384,0.43,0.14,0.89
533911320,0.41,0.15,0.90
533916272,0.43,0.16,0.88
533921208,0.43,0.16,0.90
533926160,0.44,0.15,0.89
533931128,0.43,0.15,0.89
533936072,0.43,0.15,0.89
533941032,0.43,0.15,0.89
