6,0.86
1526748472,0.49,0.06,0.88
1526743384,0.44,0.03,0.86
1526738272,0.41,0.01,0.87
1526733176,0.41,0.01,0.89
1526728088,0.43,0.01,0.91
1526722976,0.41,0.01,0.91
1526717888,0.42,0.01,0.90
1526712800,0.44,0.02,0.92
1526707696,0.43,0.01,0.92
1526702600,0.42,0.02,0.94
1526697528,0.42,0.05,0.92
1446107504,0.51,0.13,0.82
1446102192,0.54,0.14,0.83
1446097064,0.54,0.11,0.85
1446091968,0.52,0.14,0.85
1446086864,0.50,0.13,0.83
1446081736,0.50,0.12,0.86
1446076632,0.52,0.14,0.85
1446071536,0.46,0.15,0.82
1446066432,0.48,0.14,0.82
1446061296,0.49,0.17,0.84
1446056200,0.49,0.18,0.82
1446051080,0.51,0.16,0.92
1446045952,0.38,0.16,0.91
1446040816,0.65,0.21,0.83
1446035712,0.56,0.16,0.82
1446030584,0.42,0.17,0.79
1446025488,0.45,0.14,0.83
1446020352,0.54,0.17,0.86
1446015240,0.52,0.17,0.88
1446010128,0.50,0.17,0.87
1446005016,0.51,0.17,0.90
1445999912,0.52,0.19,0.88
1445994800,-0.00,-0.12,0.88[44;99H -1445989624,0.52,0.18,0.89
1445984536,0.51,0.17,0.90
1445979424,0.50,0.15,0.88
1445974336,0.50,0.16,0.88
1445969248,0.50,0.15,0.87
1445964152,0.51,0.15,0.87
1445959040,0.52,0.16,0.86
1445953928,0.51,0.17,0.86
1445948816,0.54,0.17,0.86
1445943696,0.54,0.16,0.86
1445938608,0.54,0.17,0.86
1445933504,0.54,0.16,0.86
1445928400,0.53,0.15,0.87
1445923288,0.52,0.17,0.87
1445918192,0.52,0.18,0.87
1445913112,0.51,0.17,0.87
1445908000,0.51,0.16,0.89
1445902896,0.52,0.17,0.91
1445897760,0.52,0.15,0.92
1445892640,0.50,0.16,0.94
1445887536,0.48,0.15,0.97
1445882440,0.48,0.18,0.98
1445877320,0.46,0.18,0.98
1445872232,0.41,0.21,0.99
1445867120,0.42,0.14,1.02
1445861992,0.39,0.17,1.04
1445856872,0.30,0.13,0.69
1445851752,0.33,0.12,1.03
1445846616,-0.12,-0.16,1.09
1445841448,0.13,-0.08,0.84
1445836304,0.13,-0.08,0.84
1445831184,0.18,-0.63,0.63
1445826032,0.17,0.21,1.06
1445820944,0.21,0.23,1.09
1445815824,0.22,0.21,1.11
1445810688,0.21,0.20,1.09
1445805600,0.16,0.26,1.13
