436408,0.42,0.05,0.97
633441344,0.38,0.04,0.94
633446272,0.37,0.06,0.95
633451232,0.36,0.06,0.95
633456168,0.32,0.08,0.95
633461104,0.30,0.09,0.93
633466032,0.31,0.08,0.90
633470936,0.30,0.09,0.91
633475872,0.34,0.08,0.94
633480824,0.31,0.07,0.93
633485760,0.26,0.09,0.92
633490704,0.27,0.08,0.90
633495616,0.28,0.09,0.92
633500568,0.27,0.08,0.91
633505504,0.26,0.09,0.91
633510464,0.30,0.09,0.92
633515392,0.29,7528,0.54,0.23,0.82
675202968,0.49,0.10,0.76
675207896,0.49,0.10,0.77
675212856,0.51,0.11,0.78
675217824,0.52,0.10,0.77
675222768,0.51,0.11,0.76
675227728,0.54,0.12,0.78
675232688,0.56,0.11,0.77
675237624,0.55,0.10,0.82
675242576,0.54,0.11,0.83
675247528,0.51,0.12,0.83
675252512,0.52,0.13,0.86
675257472,0.53,0.12,0.87
675262432,0.50,0.14,0.94
675267400,0.47,0.17,0.87
675272352,0.57,0.16,0.85
675277296,0.53,0.14,0.86
675282256,0.53,0.17,0.91
675287224,0.45,0.15,0.90
675292176,0.43,0.19,0.84
675297144,0.45,0.17,0.83
675302104,0.48,0.17,0.86
675307048,0.47,0.16,0.87
675311992,0.48,0.14,0.88
675316936,0.51,0.16,0.89
675321896,0.49,0.14,0.88
675326848,0.49,0.15,0.87
675331816,0.49,0.14,0.90
675336776,0.51,0.16,0.87
675341720,0.52,0.16,0.88
675346680,0.52,0.17,0.88
675351624,0.52,0.16,0.87
675356576,0.54,0.15,0.87
675361536,0.51,0.16,0.85
675366496,0.51,0.16,0.84
675371464,0.51,0.17,0.84
675376408,0.51,0.16,0.83
675381360,0.50,0.16,0.84
675386296,0.48,0.15,0.82
675391232,0.50,0.16,0.82
675396176,0.50,0.18,0.83
675401112,0.51,0.16,0.84
675406088,0.51,0.15,0.84
675411032,0.52,0.17,0.84
675415984,0.52,0.17,0.84
675420920,0.52,0.15,0.87
675425872,0.51,0.16,0.87
675430848,0.51,0.15,0.91
675435824,0.49,0.15,0.89
675440792,0.51,0.14,0.92
675445760,0.52,0.14,0.91
675450720,0.51,0.15,0.91
675455664,0.52,0.15,0.92
675460632,0.52,0.14,0.92
675465584,0.51,0.14,0.93
675470552,0.48,0.12,0.94
675475512,0.48,0.10,0.93
675480472,0.48,0.14,0.94
675485416,0.48,0.12,0.98
675490376,0.47,0.12,0.98
675495320,0.46,0.11,1.02
675500288,0.46,0.12,1.03
675505248,0.44,0.11,1.06
675510200,0.46,0.11,1.09
675515160,0.44,0.12,1.09
675520128,0.41,0.08,1.11
675525088,0.45,0.09,1.10
675530024,0.40,0.11,1.11
675534976,0.41,0.08,1.11
